future_lr_3,future_direction_3,future_rv_3
0.014378184867331001,1.0,0.00779944623660498
0.004047827157853234,1.0,0.0018743272119156962
-0.011877286641311713,-1.0,0.009893279077634114
-0.0001878602576983468,-1.0,0.013714329713087533
-0.010794252984895891,-1.0,0.013721479658080345
-0.022507351691375632,-1.0,0.01923078118002644
-0.02298000275634493,-1.0,0.018997155150439943
-0.048716097932054225,-1.0,0.023845361430263088
0.003885938986096349,1.0,0.03049265702888182
0.007634828695485041,1.0,0.031163462223936622
0.03826741411521617,1.0,0.014090407238543785
0.005170285354930471,1.0,0.011635994701908584
-0.011768957106513156,-1.0,0.0030130154539762108
-0.01514035173536854,-1.0,0.0026917385821619124
-0.0017881827458570143,-1.0,0.0059360424393701495
0.0001960077115921166,1.0,0.00579141495189054
-0.01709752596883085,-1.0,0.015220675336113858
-0.03098189689946551,-1.0,0.011583250107138794
-0.014223538542799119,-1.0,0.019967674596893324
0.02206702030941976,1.0,0.013340635352858217
0.03437713605621617,1.0,0.006346343535608122
0.01843264879667572,1.0,0.0065242358798068695
0.009750887008349807,1.0,0.0022263824913756666
0.01296788288252948,1.0,0.003468481745173925
0.01659473792159538,1.0,0.0017957662884659582
0.00622329672254196,1.0,0.006915651460776478
-0.008595615535302414,-1.0,0.006263832900633653
-0.026074083364735046,-1.0,0.003950955745950442
-0.009788556576042495,-1.0,0.012369594875002547
0.0030763129624808982,1.0,0.0125379787981573
0.016633202724468887,1.0,0.005106334356311747
0.004561909149600751,1.0,0.0036864737066306073
0.0016908202636489733,1.0,0.002124031371090497
-0.009508021274466927,-1.0,0.006946109326641594
-0.012838731274980475,-1.0,0.006803132529026276
-0.003378097359222565,-1.0,0.011949803198038327
0.021136674745644513,1.0,0.010284784283576986
0.021154015571655194,1.0,0.010274798446831124
-0.0065475179433107655,-1.0,0.014762324861700909
-0.01961429048315999,-1.0,0.008198488710658938
-0.012124410413532516,-1.0,0.00995317268078101
0.01447579448902303,1.0,0.0055553051727424505
0.01564473480845585,1.0,0.00514050853685342
0.008528038040038766,1.0,0.007819906076902116
-0.00333084762565683,-1.0,0.0031264305863556137
-0.013496950960899312,-1.0,0.0038137962100353137
-0.040428836381606104,-1.0,0.015934214969011148
-0.03063258264020341,-1.0,0.02026683723439894
-0.015662771070193315,-1.0,0.022653829530086166
0.0063559393169576595,1.0,0.009983699878807503
0.0033642087228056283,1.0,0.009048490207630776
-0.014338415772023438,-1.0,0.00944048182691602
-0.022044276636746574,-1.0,0.011996756630615866
-0.04017254179907681,-1.0,0.003186699567366314
-0.046363641336691686,-1.0,0.0029470844294380133
-0.022362230212104706,-1.0,0.012764797420628384
-0.0014279530892107317,-1.0,0.01458461973176134
0.025604877757359645,1.0,0.0014210397712248045
0.011365517123136826,1.0,0.009583469713599262
-0.02294399188010665,-1.0,0.017594054206906858
-0.03147173097464773,-1.0,0.013616499131273087
-0.04794865770197454,-1.0,0.014925660856418931
-0.04830519221187046,-1.0,0.015039478514254054
-0.0465492491404369,-1.0,0.016051078275957958
-0.04095527416378175,-1.0,0.014901299140275147
-0.07515078427859123,-1.0,0.03204337852383757
-0.03343191878669671,-1.0,0.052690901478229586
0.01493656876641225,1.0,0.0567216417763916
0.08435676563091832,1.0,0.017724005115525562
0.02845669995462785,1.0,0.020710284302533737
-0.03537538095843118,-1.0,0.021531505629289193
-0.04256226449952294,-1.0,0.01811753374913868
-0.07494973093912982,-1.0,0.024107514008467543
-0.026652567708161712,-1.0,0.03069099263619674
-0.08191088894837684,-1.0,0.036666505634681844
