future_lr_3,future_direction_3,future_rv_3,future_lr_6,future_direction_6,future_rv_6,future_lr_12,future_direction_12,future_rv_12
0.03211821500298129,1.0,0.02254454986352467,0.021061257039354686,1.0,0.017176442089012072,0.009992040454010365,1.0,0.015272008789050218
0.029114560052398986,1.0,0.022843755004952525,-0.00582301682003461,-1.0,0.01938975360465274,0.013062949625028963,1.0,0.01541322438656392
-0.018557348735699364,-1.0,0.009103232981764168,-0.0260556007828594,-1.0,0.01243654919197513,-0.020404400754413743,-1.0,0.011213880582336274
-0.011056957963626601,-1.0,0.008601010511522112,-0.001727674576317284,-1.0,0.014124715319130128,-0.0023008870093228495,-1.0,0.011232420394734845
-0.034937576872433596,-1.0,0.008728088699334322,-0.005585310038812352,-1.0,0.013967459216203905,0.0025657785915633724,1.0,0.011489619981745048
-0.007498252047160037,-1.0,0.017135010081513316,-0.003651790082049189,-1.0,0.013655786424281299,0.004038390870976016,1.0,0.011344133949817512
0.009329283387309317,1.0,0.019752426152972923,-0.011069216585344321,-1.0,0.014173181375514708,0.0402716018282252,1.0,0.014841037834827554
0.029352266833621243,1.0,0.008192268289975862,0.018885966445063573,1.0,0.011683764808350644,0.05602718892249037,1.0,0.013224997097803951
0.003846461965110848,1.0,0.012722714935711997,0.005651200028445658,1.0,0.010258135773142437,0.044669753156014735,1.0,0.01285309830632703
-0.02039849997265364,-1.0,0.0061963089715874504,-0.0005732124330055655,-1.0,0.008833922885055526,0.05164725580269547,1.0,0.013523198457869146
-0.01046630038855767,-1.0,0.011917890579779588,0.008151088630375725,1.0,0.009601576972135364,0.0616391997375807,1.0,0.013563468020230389
0.0018047380633348098,1.0,0.010042833870025076,0.007690180953025205,1.0,0.009720705590412972,0.06503053105044998,1.0,0.01322937577692
0.019825287539648073,1.0,0.004676731282655402,0.05134081841356952,1.0,0.014790812825980345,0.07728123420154454,1.0,0.012395545562434896
0.018617389018933395,1.0,0.004236882015357319,0.037141222477426794,1.0,0.01557936476489286,0.08025029228272729,1.0,0.012507780655686834
0.005885442889690395,1.0,0.01157515017070965,0.03901855312756908,1.0,0.015480924141376185,0.07881978852068094,1.0,0.012570080604730922
0.03151553087392145,1.0,0.022664069850939474,0.052220468235701034,1.0,0.016668476240688825,0.06781352080350267,1.0,0.012836363304274727
0.0185238334584934,1.0,0.024266017753125632,0.05348811110720497,1.0,0.016681761156500583,0.05295446543579807,1.0,0.013190589562320831
0.03313311023787868,1.0,0.02008217653899467,0.057340350097424775,1.0,0.015794248050266774,0.057025151614711334,1.0,0.012793444228421833
0.020704937361779585,1.0,0.01308419315754849,0.025940415787975013,1.0,0.010416710513720171,0.032820471915878,1.0,0.009186136616534028
0.03496427764871157,1.0,0.009183640537047075,0.04310906980530049,1.0,0.010043300058976117,0.04412872146954783,1.0,0.009017303403466471
0.024207239859546092,1.0,0.014618912430107635,0.03980123539311187,1.0,0.01038970721295297,0.02891469577856931,1.0,0.010093742144773954
0.005235478426195428,1.0,0.008951621133587008,0.015593052567801635,1.0,0.00789311918738687,0.028228433801603003,1.0,0.009977429419002617
0.00814479215658892,1.0,0.010387012876715023,-0.0005336456714069016,-1.0,0.007474042495879048,0.02106027311693559,1.0,0.009667011769609837
0.015593995533565774,1.0,0.007068953798346254,-0.0003151984827134413,-1.0,0.007430874600071464,0.03439169315814539,1.0,0.00925867965602616
0.010357574141606207,1.0,0.008569450583515336,0.006880056127902989,1.0,0.00843115768819859,0.03956157350264,1.0,0.009357937627651698
-0.008678437827995822,-1.0,0.002859746955290191,0.0010196516642473341,1.0,0.006963668483076514,0.03967656783689755,1.0,0.009369082034174803
-0.015909194016279216,-1.0,0.002317410088302323,-0.010886539614542556,-1.0,0.008566045110944677,0.043602023992610484,1.0,0.009307883829182167
-0.003477518013703218,-1.0,0.009398124920751273,0.012635381233801368,1.0,0.012512429327790823,0.061922120988571194,1.0,0.009657233713495812
0.009698089492243156,1.0,0.009214778773501499,0.021593918788342492,1.0,0.011898346945665206,0.047791856016225154,1.0,0.011750953285909261
0.005022654401736659,1.0,0.011897923183196928,0.03470689164085883,1.0,0.010626880248126476,0.05802724463328346,1.0,0.011214804332981491
0.016112899247504586,1.0,0.01646497585206274,0.03268151737473701,1.0,0.01051078093880286,0.04958191169648529,1.0,0.011149498442159378
0.011895829296099336,1.0,0.016389386725363834,0.03865691617265021,1.0,0.011000602826907069,0.05688046919191336,1.0,0.011534365525468385
0.02968423723912217,1.0,0.009491210553789846,0.05448856360715304,1.0,0.006781731256378683,0.06834684355369092,1.0,0.010444979008715369
