feature,horizon,bin,n,feature_min,feature_max,future_rv_mean,future_lr_mean,p_up
rolling_corr_ref_12,3,"(0.755, 0.846]",599,0.7546369248456363,0.8461314770009452,0.022743975673440997,-0.0011916817676841417,0.47651006711409394
rolling_corr_ref_12,3,"(0.846, 0.989]",596,0.8461548642646173,0.989252157555006,0.01931958938841726,-0.004916216842752345,0.46554621848739497
rolling_corr_ref_12,12,"(-0.644, 0.465]",599,-0.6426306011194249,0.46476213196668187,0.03139882410132875,-0.011012352662906299,0.4414715719063545
rolling_corr_ref_12,12,"(0.465, 0.638]",599,0.46531532201953707,0.638177221642668,0.030939704547103746,-0.012087463733751446,0.459866220735786
rolling_corr_ref_12,12,"(0.638, 0.755]",598,0.638327763786779,0.7544859512657361,0.027775668571976303,-0.012044346039753956,0.4388609715242881
rolling_corr_ref_12,12,"(0.755, 0.846]",599,0.7546369248456363,0.8461314770009452,0.02494865946361676,-0.0037452254970741427,0.4607679465776294
rolling_corr_ref_12,12,"(0.846, 0.989]",587,0.8461548642646173,0.989252157555006,0.023678463391260854,-0.012805957276928225,0.4717948717948718
rolling_beta_ref_12,3,"(-4.638, 1.215]",599,-4.63672905841835,1.2149540466693354,0.025292477889447405,-0.0003343975915101294,0.4983277591973244
rolling_beta_ref_12,3,"(1.215, 1.692]",599,1.2153957940056648,1.6918904108672512,0.020039407522164977,-0.0016763744726160082,0.459866220735786
rolling_beta_ref_12,3,"(1.692, 2.258]",595,1.692224973699338,2.2574432818170838,0.023992428944378922,-0.0017043382890473068,0.4772344013490725
rolling_beta_ref_12,3,"(2.258, 3.015]",599,2.258403310729201,3.014539256936455,0.023693480847171097,-0.0013564894367626644,0.5
rolling_beta_ref_12,3,"(3.015, 9.615]",599,3.014884285717724,9.614682844518871,0.02958494481521962,-0.007278279593416598,0.45896147403685095
rolling_beta_ref_12,12,"(-4.638, 1.215]",599,-4.63672905841835,1.2149540466693354,0.026762541493447034,-0.011833226081468381,0.4414715719063545
rolling_beta_ref_12,12,"(1.215, 1.692]",599,1.2153957940056648,1.6918904108672512,0.02486394871571712,-0.0010308321993733169,0.4724540901502504
rolling_beta_ref_12,12,"(1.692, 2.258]",592,1.692224973699338,2.2574432818170838,0.027374426046811857,-0.0027607088628675905,0.49238578680203043
rolling_beta_ref_12,12,"(2.258, 3.015]",593,2.258403310729201,3.014539256936455,0.028028218306488203,-0.010099791612435335,0.47297297297297297
rolling_beta_ref_12,12,"(3.015, 9.615]",599,3.014884285717724,9.614682844518871,0.03179210715372288,-0.02582756087555791,0.3936348408710218
